SeqNum,MAANTH,MGEMLE,MGEMOM,AMOTSC,AWAPAR,APERSA,Resp,rand,RespHoldout,PWAPAR2,PAANHA2,PPERSA2,MSKB12,MAUT02,MHHUUR2,MAUT22,MINKGE2,MFALLE2,MRELGE2,MGODRK2,MOPLHO2,MFWEKI2,MSKB22,MGODPR2,MSKC2,MAUT12,MSKA2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_6,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_27,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
3023,3,7,0,0,0,0,0,0.4794180056,,0,0,0,17,69,0,5.5,30,5.5,0,30,5.5,5.5,5.5,0,56,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3024,3,5,3,1,0,0,0,0.5425182267,,350,0,0,30,43,17,17,30,0,0,17,56,30,43,0,17,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3026,3,5,0,0,0,0,0,0.4823888799,,0,0,0,17,17,5.5,17,5.5,5.5,17,30,17,30,5.5,0,56,43,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3028,4,4,0,0,0,0,0,0.5852265011,,3000,0,0,17,30,0,0,56,0,5.5,43,82,17,17,0,5.5,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3029,4,4,0,1,0,0,1,0.1721055434,,350,0,0,5.5,5.5,0,0,69,0,17,43,100,43,43,30,30,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3030,4,4,0,0,0,0,0,0.4368085127,,150,0,0,17,17,0,0,5.5,30,0,82,0,56,17,0,17,43,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3031,2,4,1,1,0,0,0,0.5581632767,,0,0,0,30,30,5.5,0,43,0,5.5,43,43,17,17,0,5.5,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3032,2,5,1,1,0,0,0,0.6128979663,,350,0,0,43,5.5,56,5.5,69,17,56,30,100,5.5,56,5.5,5.5,43,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3033,3,5,4,0,0,0,0,0.4355013061,,150,0,0,30,5.5,82,0,94,17,82,5.5,82,30,56,30,5.5,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3036,4,6,0,0,0,0,0,0.6443257544,,75,0,0,17,30,17,0,5.5,5.5,17,17,17,43,0,0,56,43,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3037,3,4,0,1,0,0,0,0.5330517448,,350,0,0,30,43,17,5.5,56,17,5.5,30,82,43,17,5.5,30,5.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3038,3,4,1,1,0,0,0,0.3552806216,,0,0,0,30,43,5.5,0,43,0,5.5,43,43,30,17,0,17,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3039,4,4,0,1,0,0,0,0.4217150861,,150,0,0,17,17,0,5.5,69,5.5,0,56,56,100,43,5.5,56,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3040,3,5,1,0,0,0,0,0.6832907762,,0,0,0,17,0,5.5,0,5.5,0,30,43,43,69,17,30,17,82,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3041,3,4,1,0,0,0,0,0.6925232809,,0,0,0,17,17,5.5,17,30,5.5,5.5,43,43,43,17,5.5,30,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3043,4,4,0,0,0,0,0,0.3823738174,,0,0,0,17,0,0,5.5,56,5.5,0,17,5.5,17,17,0,82,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3045,3,4,4,0,0,0,0,0.5046034355,,75,0,350,17,0,0,5.5,69,5.5,0,17,82,56,43,5.5,30,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3047,3,5,1,0,0,0,0,0.4351534855,,0,0,0,17,17,17,30,30,5.5,17,43,5.5,56,17,0,43,56,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3049,2,2,1,1,0,0,0,0.6246988539,,350,0,0,43,17,17,17,94,5.5,17,56,100,17,30,5.5,5.5,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3050,4,4,0,0,0,0,0,0.276959682,,0,0,0,30,30,0,0,30,0,0,30,100,17,0,0,69,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3052,3,3,8,1,0,0,0,0.5682728624,,0,0,0,30,5.5,5.5,0,69,30,30,0,100,30,100,0,0,94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3053,3,3,0,1,0,0,0,0.4473720665,,150,0,0,17,0,0,0,43,30,0,69,0,5.5,0,0,5.5,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3054,2,2,2,0,0,0,0,0.3673686489,,150,0,0,43,0,0,0,43,30,0,82,56,0,17,0,0,82,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3055,3,5,0,1,0,0,0,0.362677708,,350,0,0,30,17,17,17,82,17,43,17,100,17,56,17,5.5,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3056,4,7,0,0,0,0,1,0.4087722527,,0,0,0,17,17,30,0,69,0,17,82,100,56,30,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3057,3,4,1,0,0,0,0,0.2822320295,,0,0,0,17,17,17,17,69,17,17,30,30,56,17,5.5,17,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3058,3,5,2,0,0,0,0,0.5733179364,,0,0,0,30,17,30,5.5,30,5.5,17,17,69,30,43,5.5,30,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3059,3,5,0,1,0,0,0,0.5108143601,,350,0,0,30,30,0,0,43,0,0,69,94,30,5.5,0,0,56,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3061,2,0,1,1,0,0,0,0.111717966,,150,0,0,17,56,5.5,0,56,30,5.5,69,5.5,30,69,17,5.5,5.5,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3062,4,4,0,0,0,0,0,0.4572512207,,0,0,0,30,0,0,5.5,30,5.5,0,43,17,43,43,5.5,56,100,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3066,2,6,0,1,0,0,0,0.0702584274,,0,0,0,30,17,0,0,5.5,0,0,82,0,5.5,0,0,17,43,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3067,3,4,4,0,0,0,0,0.0187724414,,0,0,0,30,43,0,17,56,0,0,5.5,94,17,5.5,0,43,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3068,2,4,0,0,0,0,0,0.5931104555,,0,0,0,43,0,100,5.5,43,5.5,56,0,56,43,43,5.5,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3069,3,4,0,0,0,0,0,0.1093770513,,0,0,0,30,17,0,5.5,5.5,30,0,43,0,43,17,0,43,56,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3070,1,4,0,1,0,0,0,0.5616003473,,150,0,0,17,30,0,43,17,17,0,69,0,56,5.5,30,5.5,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3071,3,6,0,1,0,0,0,0.1437708964,,350,0,0,30,17,5.5,0,30,5.5,5.5,43,82,30,17,0,0,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3072,3,4,1,0,0,0,0,0.6604241071,,350,0,0,30,30,17,17,5.5,17,17,43,69,30,17,5.5,30,17,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3073,4,4,0,1,0,0,0,0.1012796103,,350,0,0,17,0,0,5.5,56,5.5,0,17,5.5,17,17,0,82,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3075,3,2,1,1,0,0,0,0.1164903679,,150,0,0,30,69,0,30,30,30,0,56,69,30,0,0,30,5.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3076,3,6,1,0,0,0,0,0.0232710703,,0,0,0,30,17,17,0,43,17,5.5,30,17,30,30,0,30,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3077,2,7,0,1,0,0,0,0.4101928018,,350,0,0,30,43,0,17,69,0,0,56,82,43,0,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3079,2,4,0,0,0,0,0,0.2075066679,,0,0,0,30,0,5.5,0,69,0,17,0,17,17,17,0,69,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3081,3,6,0,0,0,0,0,0.0298155183,,150,0,0,56,69,0,0,56,0,0,0,69,30,0,0,69,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3083,3,3,0,1,0,0,0,0.1756954091,,150,0,0,30,30,0,0,30,0,0,0,56,0,69,0,56,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3085,2,4,1,1,0,0,0,0.1429090994,,150,0,0,5.5,17,17,17,30,17,17,69,5.5,30,5.5,5.5,17,30,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3086,3,4,0,1,0,0,0,0.3572672435,,350,0,0,17,5.5,5.5,17,56,43,0,30,17,82,17,0,56,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3088,3,9,0,0,0,0,0,0.0253727529,,350,0,0,30,30,0,0,30,0,0,0,0,56,17,0,100,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3089,3,5,1,0,0,0,1,0.340485294,,0,0,0,30,5.5,43,5.5,30,5.5,43,17,56,43,56,5.5,5.5,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3091,3,4,1,0,0,0,0,0.6653934548,,150,0,0,30,17,0,5.5,43,5.5,0,94,100,56,5.5,5.5,0,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3092,3,4,0,0,0,0,0,0.3666548684,,0,0,0,30,56,0,0,43,0,0,30,0,43,0,0,69,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3094,3,3,0,1,0,0,0,0.3825833245,,350,0,0,30,17,17,0,30,0,17,17,82,43,17,0,43,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3097,3,9,0,0,0,0,0,0.0289281751,,0,0,0,17,0,43,0,30,0,0,0,82,43,69,0,0,56,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3098,2,5,1,0,0,0,0,0.5881790629,,0,0,0,43,17,0,5.5,30,5.5,0,82,82,5.5,0,0,5.5,56,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3100,3,5,5,0,0,0,0,0.605314221,,0,0,0,43,17,56,5.5,94,5.5,94,5.5,100,17,43,5.5,0,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3103,3,3,0,1,0,0,0,0.4654609284,,3000,0,0,17,5.5,43,0,43,0,17,69,82,43,43,0,5.5,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3104,2,5,0,0,0,0,1,0.3470819752,,350,0,0,43,56,0,0,94,0,0,82,69,30,43,0,17,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3105,3,7,0,1,0,0,0,0.5196080997,,150,0,0,30,0,5.5,0,69,0,0,43,94,30,17,17,17,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3106,3,6,1,0,0,0,0,0.4848167815,,0,0,0,30,17,5.5,5.5,30,5.5,5.5,56,43,43,30,0,17,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3108,3,6,0,1,0,0,0,0.4401577033,,350,0,0,30,17,5.5,0,30,5.5,5.5,43,82,30,17,0,0,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3111,2,3,3,1,0,0,0,0.5865655274,,350,0,0,30,0,56,0,82,0,69,0,100,30,100,69,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3113,4,4,0,1,0,0,0,0.4319457698,,350,0,0,17,5.5,5.5,0,30,17,5.5,56,82,43,43,17,17,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3114,2,4,0,0,0,0,0,0.1438225257,,0,0,0,43,0,5.5,0,43,0,5.5,43,5.5,5.5,5.5,0,56,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3116,2,4,1,0,0,0,0,0.0154279899,,0,0,0,30,56,0,5.5,17,17,5.5,56,5.5,30,17,5.5,17,17,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3119,2,3,0,1,0,0,0,0.5898198255,,350,0,0,30,0,5.5,17,82,30,17,30,100,17,56,0,17,69,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3120,4,4,0,0,0,0,0,0.4224991973,,0,0,0,17,17,0,5.5,69,5.5,0,56,56,100,43,5.5,56,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3122,3,6,0,1,0,0,1,0.0977918595,,350,0,0,30,17,5.5,0,69,5.5,30,43,69,43,17,0,0,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3124,4,5,1,1,0,0,0,0.2861996779,,75,0,0,17,17,17,5.5,5.5,5.5,17,43,30,30,43,5.5,30,30,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3126,3,6,5,0,0,0,0,0.6089710498,,0,0,0,30,30,0,5.5,30,17,0,43,69,30,17,5.5,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3127,3,5,0,0,0,0,0,0.1187800225,,0,0,0,30,5.5,17,0,17,0,17,69,56,17,17,0,0,5.5,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3128,4,7,0,0,0,0,0,0.2392359298,,0,0,0,17,5.5,5.5,0,5.5,0,5.5,43,5.5,56,5.5,0,43,43,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3131,3,4,1,0,0,0,0,0.1315372196,,0,0,0,30,30,5.5,17,30,5.5,5.5,43,43,43,5.5,0,43,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3132,4,5,2,1,0,0,0,0.1268725368,,150,0,0,17,0,69,0,30,17,82,17,100,69,82,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3133,4,5,0,0,0,0,0,0.0273167784,,350,0,0,17,0,17,0,30,0,0,43,69,69,30,17,17,82,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3134,2,6,0,0,0,0,0,0.2333634059,,0,0,0,17,30,17,17,30,17,17,43,5.5,30,17,0,30,30,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3135,3,4,3,1,0,0,0,0.2172453852,,150,0,0,30,17,17,0,82,5.5,30,5.5,100,43,82,5.5,0,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3136,3,6,1,0,0,0,0,0.3849559447,,150,0,0,17,17,5.5,30,56,5.5,0,17,5.5,56,17,0,17,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3137,2,6,0,1,0,0,0,0.2336228291,,75,0,0,17,17,5.5,17,30,5.5,17,30,0,43,43,0,43,56,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3139,3,5,3,1,0,0,0,0.1596312514,,350,0,0,30,5.5,43,5.5,69,5.5,43,17,94,17,30,5.5,5.5,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3140,4,3,0,0,0,0,0,0.5990661898,,0,0,0,17,0,0,0,17,30,0,5.5,0,17,0,0,56,17,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3141,4,9,0,0,0,0,0,0.1533153482,,0,0,0,17,30,17,0,5.5,0,0,0,100,17,17,0,56,0,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3144,5,5,0,0,0,0,0,0.3498036565,,75,0,0,5.5,5.5,5.5,0,5.5,0,5.5,56,0,5.5,0,0,30,30,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
