SeqNum,MAANTH,MGEMLE,MGEMOM,AMOTSC,AWAPAR,APERSA,Resp,rand,RespHoldout,PWAPAR2,PAANHA2,PPERSA2,MSKB12,MAUT02,MHHUUR2,MAUT22,MINKGE2,MFALLE2,MRELGE2,MGODRK2,MOPLHO2,MFWEKI2,MSKB22,MGODPR2,MSKC2,MAUT12,MSKA2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_6,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_27,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
2580,5,7,0,0,0,0,,0.8180071916,0,0,0,0,17,0,0,0,17,0,0,17,43,43,43,0,82,56,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2582,4,4,0,0,0,0,,0.9654826918,0,150,0,0,17,56,0,0,17,0,5.5,30,0,17,0,0,69,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2583,2,5,0,0,0,0,,0.8502264646,0,0,0,0,56,30,0,5.5,56,0,0,43,82,0,30,5.5,0,69,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2587,3,5,2,1,0,0,,0.7467772433,0,75,0,0,17,17,0,5.5,5.5,5.5,0,30,94,56,43,0,30,17,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2593,3,2,0,0,0,0,,0.7314614187,0,0,0,0,30,30,17,5.5,5.5,17,5.5,56,69,17,17,30,30,17,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2596,2,6,0,0,0,0,,0.7530290143,0,0,0,0,17,30,17,17,30,17,17,43,5.5,30,17,0,30,30,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2598,3,4,1,1,0,0,,0.8114078449,0,0,0,0,30,43,5.5,17,5.5,5.5,5.5,43,17,17,5.5,5.5,43,17,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2599,2,4,0,0,0,0,,0.9034973727,0,0,0,0,43,0,5.5,0,43,0,5.5,43,5.5,5.5,5.5,0,56,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2603,2,8,0,0,0,0,,0.8219763761,0,0,0,0,17,5.5,17,17,17,5.5,5.5,30,0,43,30,0,56,30,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2604,3,4,5,0,0,0,,0.7776115731,0,0,0,0,30,5.5,94,0,69,0,69,0,100,30,69,17,5.5,5.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2606,2,4,0,0,0,0,,0.8776743099,0,0,0,0,30,56,0,0,30,0,0,56,100,30,0,0,5.5,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2610,2,5,1,1,0,0,,0.8583924197,0,350,0,0,30,5.5,17,5.5,69,5.5,30,43,94,5.5,17,5.5,5.5,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2616,3,5,0,0,0,0,,0.8036673422,0,3000,0,0,17,43,5.5,5.5,43,5.5,17,56,56,30,17,5.5,30,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2618,4,6,0,0,0,0,,0.7632026257,0,3000,0,0,17,0,17,0,30,0,0,69,100,43,82,0,30,5.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2624,3,3,1,1,0,0,,0.804492047,0,150,0,0,30,30,5.5,5.5,5.5,17,5.5,56,17,30,17,5.5,30,30,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2630,2,4,2,0,0,0,,0.7619968954,0,0,0,0,30,30,0,5.5,30,17,0,56,69,17,0,0,17,43,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2632,5,4,1,1,0,0,,0.990951512,0,350,0,0,17,0,43,0,69,43,17,56,100,17,43,17,30,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2636,4,5,0,0,0,0,,0.9927109322,0,0,0,0,17,30,30,5.5,30,17,43,56,69,43,5.5,0,17,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2638,3,5,1,1,0,0,,0.9402509043,0,350,0,0,17,0,5.5,0,69,0,30,30,56,43,82,0,30,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2641,2,5,0,1,0,0,,0.9218685454,0,3000,0,0,43,0,0,5.5,43,5.5,0,0,82,30,30,5.5,0,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2656,2,6,0,0,0,0,,0.9300422198,0,0,0,0,43,43,0,5.5,5.5,5.5,0,0,0,0,30,0,100,0,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2661,3,4,3,1,0,0,,0.7365895346,0,350,0,0,43,5.5,17,0,94,5.5,43,17,100,30,82,5.5,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2662,4,4,2,1,0,0,,0.7212830497,0,350,0,0,17,5.5,56,17,56,5.5,30,30,43,43,56,5.5,43,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2664,3,8,2,0,0,0,,0.9159317468,0,750,0,0,30,17,17,0,69,0,0,0,69,43,43,0,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2668,2,5,0,1,0,0,,0.9366219579,0,75,0,0,17,30,0,43,30,30,0,17,5.5,94,0,0,82,56,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2670,4,4,0,1,0,0,,0.7763233123,0,75,0,0,17,30,5.5,17,56,5.5,0,17,30,56,43,0,17,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2671,4,5,0,0,0,0,,0.9226107197,0,0,0,0,5.5,17,30,0,30,17,30,30,43,30,56,5.5,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2676,3,4,1,1,0,0,,0.8162775109,0,150,0,0,17,17,5.5,17,30,5.5,5.5,43,43,43,17,5.5,30,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2683,4,4,0,0,0,0,,0.784301408,0,0,0,0,17,17,0,5.5,69,5.5,0,56,56,100,43,5.5,56,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2691,4,5,0,0,0,0,,0.9578780676,0,0,0,0,17,30,30,5.5,30,17,43,56,69,43,5.5,0,17,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2693,3,4,4,0,0,0,,0.9527796237,0,25,0,0,30,43,0,17,56,0,0,5.5,94,17,5.5,0,43,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2696,4,4,1,0,0,0,,0.8385498262,0,0,0,0,30,5.5,43,0,69,0,30,5.5,69,17,69,5.5,30,5.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2697,3,4,0,1,0,0,,0.9971763873,0,75,0,0,17,5.5,5.5,17,30,17,5.5,17,5.5,43,5.5,5.5,69,43,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2700,4,5,0,0,0,0,,0.9182775355,0,150,0,0,30,56,17,5.5,82,17,5.5,30,82,56,17,5.5,30,5.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2704,3,6,0,1,0,0,,0.7668478609,0,350,0,0,30,30,30,0,5.5,0,17,56,82,56,82,0,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2706,2,7,0,0,0,0,,0.8209823313,0,0,0,0,30,43,0,17,69,0,0,56,82,43,0,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2708,2,3,0,0,0,0,,0.85545546,0,0,0,0,30,56,0,5.5,56,5.5,5.5,82,30,17,0,0,17,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2709,4,4,0,1,0,0,,0.9305869066,0,150,0,0,17,30,0,0,5.5,17,0,82,0,17,0,0,17,17,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2714,3,5,2,1,0,0,,0.8015347099,0,350,0,0,30,17,30,5.5,82,5.5,17,17,69,30,43,5.5,30,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2717,4,3,0,1,0,0,,0.9142639804,0,0,0,0,17,0,0,0,17,0,0,0,30,0,17,0,82,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2719,2,5,0,0,0,0,,0.9670785623,0,0,0,0,43,17,17,5.5,94,5.5,30,43,94,17,43,5.5,17,56,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2724,3,4,0,0,0,0,,0.9789090403,0,0,0,0,30,30,17,0,56,5.5,0,43,69,30,17,0,56,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2737,3,7,6,0,0,0,,0.8562319581,0,3000,0,0,30,0,0,0,56,5.5,0,0,100,0,56,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2741,3,3,0,0,0,0,,0.9972057901,0,0,0,0,17,30,5.5,17,5.5,5.5,5.5,43,17,17,5.5,5.5,56,30,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2747,3,7,0,1,0,0,,0.877265904,0,350,0,0,30,43,0,0,56,0,17,43,17,30,0,0,17,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2750,3,1,2,0,0,0,,0.9498582864,0,25,0,0,30,30,17,0,30,0,5.5,30,43,5.5,82,17,17,43,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2760,5,5,1,0,0,0,,0.9077827106,1,0,0,0,17,5.5,17,5.5,30,17,5.5,30,43,56,43,5.5,30,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2762,2,3,0,0,0,0,,0.8152970703,0,0,0,0,17,30,5.5,0,43,5.5,5.5,17,0,5.5,0,0,82,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2764,3,7,0,1,0,0,,0.8756274324,0,750,0,0,30,0,30,0,43,0,0,56,100,5.5,82,0,5.5,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2766,3,4,1,1,0,0,,0.9784205113,0,350,0,0,30,17,30,5.5,43,5.5,17,17,56,30,56,5.5,17,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2767,4,9,0,0,0,0,,0.759295937,0,0,0,0,17,30,17,0,56,0,0,0,100,17,17,0,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2768,3,5,1,0,0,0,,0.744871057,0,0,0,0,30,30,5.5,5.5,56,5.5,5.5,43,43,17,17,0,43,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2770,3,5,0,1,0,0,,0.9948187289,1,150,0,0,30,30,0,0,43,0,0,69,94,30,5.5,0,0,56,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2771,3,9,1,0,0,0,,0.8991735763,0,0,0,0,30,30,5.5,0,17,0,5.5,56,30,43,17,0,30,17,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2772,5,5,0,1,0,0,,0.7380083295,0,75,0,0,5.5,5.5,5.5,0,5.5,17,17,82,5.5,17,0,17,17,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2773,3,5,1,1,0,0,,0.8925571683,0,75,0,0,17,0,5.5,0,5.5,0,30,43,43,69,17,30,17,82,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2783,3,6,0,1,0,0,,0.7884016767,0,150,0,0,30,17,5.5,0,30,5.5,5.5,43,82,30,17,0,0,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2784,3,6,0,0,0,0,,0.7052869637,0,3000,0,0,30,17,5.5,0,30,5.5,5.5,43,82,30,17,0,0,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2787,3,5,0,1,0,0,,0.7696512801,0,350,0,0,43,0,0,0,82,0,0,100,100,0,82,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2790,3,4,2,0,0,0,,0.9259322509,0,25,0,0,30,17,17,5.5,56,5.5,17,30,56,43,43,5.5,30,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2791,4,4,6,0,0,0,,0.8171511529,0,0,0,0,17,0,56,5.5,94,17,30,0,100,56,69,5.5,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2793,2,5,0,0,0,0,,0.7469284952,0,0,0,0,5.5,0,0,30,69,0,30,43,17,30,17,0,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2812,3,5,1,1,0,0,,0.8423344967,0,150,0,0,43,17,17,5.5,82,5.5,17,17,94,17,43,5.5,5.5,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2814,2,4,1,1,0,0,,0.9919988518,1,0,0,0,30,5.5,43,17,69,17,30,5.5,82,43,56,5.5,5.5,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2816,2,5,0,0,0,0,,0.7079628183,0,350,0,0,30,30,30,0,69,0,0,30,82,0,30,30,17,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2817,3,6,3,1,0,0,,0.8316302615,0,75,0,0,30,17,5.5,5.5,56,0,0,30,17,30,5.5,0,30,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2819,4,5,0,1,0,0,,0.7702450365,0,75,0,0,17,17,30,0,30,30,0,56,43,17,0,5.5,30,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2820,2,4,5,0,0,0,,0.868648325,0,0,0,0,17,0,17,17,43,17,17,30,43,17,43,0,0,56,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2821,4,5,1,1,0,0,,0.948923348,0,350,0,0,17,30,5.5,5.5,43,5.5,5.5,17,56,43,17,0,56,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2822,3,4,5,1,0,0,,0.7017892705,0,150,0,0,43,30,0,17,69,5.5,0,0,43,43,5.5,0,0,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2825,3,5,0,0,0,0,,0.8486050227,0,75,0,0,30,30,0,5.5,17,5.5,0,56,0,0,17,5.5,43,17,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2830,3,5,0,0,0,0,,0.7479905429,0,0,0,0,30,5.5,17,0,43,5.5,30,94,17,43,17,17,5.5,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2831,3,4,2,0,0,0,,0.9153078366,0,75,0,0,30,17,5.5,5.5,5.5,5.5,17,30,69,56,17,0,30,30,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2832,2,7,0,1,0,0,,0.954957745,0,350,0,0,30,43,0,17,69,0,0,56,82,43,0,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2834,2,5,0,0,0,0,,0.9177599009,0,150,0,0,5.5,0,0,30,69,0,30,43,17,30,17,0,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2835,2,4,0,1,0,0,,0.9363245889,0,75,0,0,17,0,0,0,43,5.5,0,43,0,30,0,0,43,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2838,4,6,3,0,0,0,,0.9729520893,0,0,0,0,30,5.5,5.5,0,69,17,17,30,82,69,30,0,5.5,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2841,2,3,0,0,0,0,,0.7713126786,0,0,0,0,30,5.5,5.5,5.5,69,5.5,5.5,30,17,17,30,17,17,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2846,2,3,1,0,0,0,,0.9913859717,0,0,0,0,30,17,17,5.5,69,17,17,43,30,43,43,5.5,17,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2853,3,7,2,1,0,0,,0.9101827149,0,350,0,0,30,0,82,0,94,17,69,0,100,30,82,0,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2855,3,5,0,0,0,0,,0.9531014417,0,0,0,0,30,69,5.5,0,30,0,0,17,82,17,5.5,0,56,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
